학년도,학기,학년,교과목 ID,국문 교과목,영문 교과목,이수구분,학점,시간,국문 개요,영문 개요,Department,Major
2026,1학기(여름학기포함),4학년,21502169,한국현대사,Contemporary History of Korea,전공선택,3,3,"본 강의는 1945년 해방부터 1987년 6월 민주항쟁까지의 시기를 학습 범위로 하여 주요 역사적 사건의 배경과 전개, 결과에 대한 객관적 사실을 정리하고, 이에 대한 다양한 역사적 관점을 소개한다. 나아가 한국의 현대사란 무엇인지, 한국의 현대가 지역사와 세계사적 측면에서는 어떻게 인식될 수 있는지를 논함으로써 한국현대사에 대해 보다 폭넓고 심도있는 이해를 촉진하는 것을 목표로 한다.","This course covers the period from Korea’s liberation in 1945 to the June Democratic Uprising of 1987. It aims to organize the objective facts regarding the background, development, and outcomes of major historical events, while introducing diverse historical interpretations. Furthermore, by examining what constitutes modern Korean history and how Korea’s modern era can be understood in both regional and global contexts, the course seeks to promote a broader and deeper understanding of modern Korean history.",인문대학,사학과
2026,1학기(여름학기포함),4학년,21502348,동양현대사,Contemporary History of the East,전공선택,3,3,아편전쟁 이후 문화혁명까지의 중국역사를 중심으로 동아시아 역사를 강의한다. 특히 서구열강의 아시아 진출에 따른 식민체제의 형성과 그 과정에서 동아시아 각국이 처해진 조건과 대응에 대해서 중점을 둔다.,"The course surveys Chinese history between the Opium War and the Cultural Revolution. Especially, it focuses on the invasions of the Western imperialp",인문대학,사학과
2026,2학기(겨울학기포함),4학년,21500521,동양미술사,History of Eastern Art,전공선택,3,3,이 수업에서는 학생들의 참여를 바탕으로 고대 미술작품을 통해 동아시아 예술 전통의 한 측면을 이해하고자 한다. 이 수업은 또한 ‘문자로 기록된 텍스트’(문헌)를 통한 역사접근에 익숙한 사학과 학생들에게 ‘조형언어로 기록된 텍스트’(미술작품)를 통해 역사에 접근하는 방식의 역사 수업이 될 것이다.,"From ancient times, we explore oriental art styles and production techniques. Explore the production backgrounds of various stone structures and sculptures and explore the Western style of aesthetics and other oriental aesthetics.",인문대학,사학과
2026,2학기(겨울학기포함),4학년,21500522,한국독립운동사,History of korean national independence,전공선택,3,3,"1910년 한일강제병합 조약 체결을 전후한 독립운동사의 전개와 이념, 그리고 인물 등에 대한 강의와 발표를 통해 전체적으로 일제시기 한국근현대사에 대한 학문적 연구역량을 강화한다.","We studies the development, ideology, and people of the history of the independence movement before and after the signing of the Korea-Japan Annexation Treaty in 1910. Overall, it strengthens its academic research capabilities on modern and contemporary Korean history during the Japanese colonial period.",인문대학,사학과
2026,2학기(겨울학기포함),4학년,21502346,서양현대사,Contemporary History of the West,전공선택,3,3,"본 강의는 서양 현대사의 주요 사건을 살펴보는 시간이다. 이를 위해 관련 연구서와 연구논문을 읽음으로써 관련 지식을 습득하고, 발표와 토론을 통해 이 사건들을 바라보는 다양한 시각들을 이해하고 분석해 볼 것이다.","This course aims to survey the main themes of Western history since the 19th century, such as the conflict of ideologies, debate about the middle clas",인문대학,사학과
2026,1학기(여름학기포함),1학년,21501247,스포츠문화발달사,History of Sports Culture Development,전공선택,3,3,고대부터 현대에 이르기까지 동서양 각국의 스포츠 문화와 스포츠의 기원과 역사를 살펴보고 스포츠의 기본 개념과 원리를 이해한다. 또한 스포츠 관련 지도자 및 전문가가 갖추어야 할 기본 지식을 학습한다. 체육의 정의와 개념을 정립하고 체육학 전반에 걸친 학문적 체계를 학습함으로써 현대 사회에서 스포츠의 영역 과 역할을 이해할 수 있도록 한다.,"It examines the origin and history of sports culture and sports in East and West countries from ancient times to modern times, and understands the basic concepts and principles of sports. It also learns the basic knowledge that sports-related leaders and experts must have. By establishing the definition and concept of physical education and learning the academic system throughout physical education, it is possible to understand the domain and role of sports in modern society.",인문대학,스포츠학부
2026,1학기(여름학기포함),1학년,21503567,체육학개론,Principle of Physical Education,전공기초,3,3,본 강의는 체육 및 스포츠 전공자들이 운동문화에 대한 기초적인 이론지식을 습득하고 신체운동을 학문으로 다루는 전공자들에게 인간운동에 관한 일반적인 지식과 이론을 전달한다. 또한 인간운동의 학문적인 하위영역들에 대한 이해를 돕기 위해 기초적인 개념과 목표에 대한 내용을이해하는데 중점을 두었다.,This lecture lets the physical education/sport majors to acquire the basic theoretical knowledge about the sport culture and deliver the general knowledge and theory on human movement to those who major physical exercise. Also it places emphasis on the academic sub area of human movement to help understand the basic concept and the goal.,인문대학,스포츠학부
2026,1학기(여름학기포함),1학년,21503785,수영1,Swimming 1,전공선택,2,3,"수영의 개요, 수상안전, 각종 경기방법 및 경기규칙을 소개하고 특히 경영법을 전문적으로 지도한다.","This course provides students with introduction to swimming methods, safety, methods, and the rules of water sports.",인문대학,스포츠학부
2026,1학기(여름학기포함),1학년,21505250,건강과리듬운동,Health & Rhythmic Exercise,전공기초,3,3,"다양한 리듬운동을 경험하게 함으로써 정신적 즐거움과 그에 따른 신체적 건강을 얻을 수 있고, 지도자로서의 자질함양뿐만 아니라 사회성을 길러 개인의 행복과 생활만족의 향상을 통한 삶의 질을 높일 수 있다. 또한, 인체의 움직임의 기술을 익히고, 유연성, 민첩성, 심폐기능 등을 발달시켜 리듬 및 표현운동을 다양하고 창의적으로 수행할 수 있으며, 각 스포츠 종목별로 적합한 기본 리듬운동의 구성력을 기른다.","This course provides students with opportunities for learning the techniques of body movement, and getting pleasure, good health, leadership and sociality through rhythmic exercises. This course is designed to develop pliability, agility, and cardiopulmonary functioning and to improve the construction and power of expression through rhythmic exercise.",인문대학,스포츠학부
2026,2학기(겨울학기포함),1학년,21503957,수영2,Swimming 2,전공선택,2,3,수영1을 통해 학습한 기초수영 이론 및 실기 능력을 바탕으로 보다 심화된 수영 경영법을 학습한다. 영법 트레이닝과 지도법을 습득하여 스포츠지도자로서 전문성을 높이는데 목적이 있다.,"Based on the basic swimming theory and practical skills learned through Swimming 1, more advanced swimming guidance method of instruction are learned. The purpose is to improve professionalism as a sports leader by acquiring English training and guidance.",인문대학,스포츠학부
2026,2학기(겨울학기포함),1학년,21505248,기초체력과스포츠과학,Health and Sport Sciences,전공기초,3,3,"생활체육을 전공하는 학생들에게 스포츠 활동을 통해 건강에 대한 개념적 이론 지식과 스포츠 과학의 기초이론을 제공하고, 스포츠 현장에서 필요한 정보를 탐색하는 방법과 이론적용을 제공하는데 목적이 있다.","The purpose of this course is to provide students majoring in physical education with conceptual and theoretical knowledge of health through sports activities and basic theories of sports science, and to provide students with methods of exploring information and application of theories in the fieldof sports.",인문대학,스포츠학부
